condition	reaction_id	flux	reduced_cost
bulk_max_n2	rxnCL8	1.7976448182316362e-05	0.0
bulk_max_n2	rxnCL9	0.00039617326186412597	0.0
bulk_max_n2	rxnCL10	5.047233528111901e-05	0.0
bulk_max_n2	rxnCL11	2.0742055594980417e-06	0.0
bulk_max_n2	rxn00615	0.0	-0.0
bulk_max_n2	rxnCL	6.914018531660138e-06	0.0
bulk_max_n2	rxnPE1	0.0	0.0
bulk_max_n2	rxnPE2	0.0	-0.0
bulk_max_n2	rxnPE3	0.0	0.0
bulk_max_n2	rxnPE4	0.0	-0.0
bulk_max_n2	rxnPE5	6.26654137807068e-05	0.0
bulk_max_n2	rxnPE6	6.26654137807068e-05	0.0
bulk_max_n2	rxnPE7	0.0001730759047276664	0.0
bulk_max_n2	rxnPE8	0.035744529336332265	0.0
bulk_max_n2	rxnPE9	0.03574452933633227	0.0
bulk_max_n2	rxnPE10	0.0023812857236668586	0.0
bulk_max_n2	rxnPE11	0.0002625979244143904	0.0
bulk_max_n2	rxnPE	5.968134645781599e-05	0.0
bulk_max_n2	rxnMMPE1	-0.000179044039373448	-0.0
bulk_max_n2	rxnDMPE1	-0.0003312630544807819	-0.0
bulk_max_n2	rxnPC1	-0.0003312630544807818	-0.0
bulk_max_n2	rxnMMPE2	-0.0005908453299323784	-0.0
bulk_max_n2	rxnDMPE2	-0.0010931680797865802	-0.0
bulk_max_n2	rxnPC3	-0.0010931680797865802	-0.0
bulk_max_n2	rxnMMPE3	5.327665528756686e-05	0.0
bulk_max_n2	rxnPC5	0.0002593754889632152	0.0
bulk_max_n2	rxnMMPE4	5.327665528756686e-05	0.0
bulk_max_n2	rxnPC6	0.0002593754889632152	0.0
bulk_max_n2	rxnMMPE5	0.00014714504793708939	0.0
bulk_max_n2	rxnPC7	0.00071637039808888	0.0
bulk_max_n2	rxnMMPE6	0.03054628405985649	0.0
bulk_max_n2	rxnDMPE3	0.02612685865457356	0.0
bulk_max_n2	rxnPC8	0.02612685865457356	0.0
bulk_max_n2	rxnMMPE7	0.00202451290092754	0.0
bulk_max_n2	rxnPC10	0.009856268580602177	0.0
bulk_max_n2	rxnMMPE8	0.00022325455549075638	0.0
