current_id,name,reaction_string,subsystem,lower_bound,upper_bound,suggested_new_id
rxn03408,UDP-diphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,cpd00037[c0] + cpd03494[c0] <=> cpd00014[c0] + cpd00067[c0] + cpd03495[c0],,-1000.0,1000.0,
rxn10199,Peptidoglycan subunit flippase and addition,cpd03495[c0] + cpd15666[c0] <=> cpd00067[c0] + cpd02229[c0] + cpd15665[c0],,-1000.0,1000.0,
rxn06729,UDP-N-acetylglucosamine acyltransferase,cpd00037[c0] + cpd11484[c0] --> cpd02886[c0] + cpd11493[c0],,0.0,1000.0,
rxn03146,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,cpd00001[c0] + cpd02886[c0] <=> cpd00029[c0] + cpd03584[c0],,-1000.0,1000.0,
rxn06723,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,cpd03584[c0] + cpd11484[c0] --> cpd00067[c0] + cpd02835[c0] + cpd11493[c0],,0.0,1000.0,
rxn03130,UDP-2 3-diacylglucosamine pyrophosphatase,cpd00001[c0] + cpd02835[c0] --> 2.0 cpd00067[c0] + cpd00091[c0] + cpd02930[c0],,0.0,1000.0,
rxn03159,Lipid-A-disaccharide synthase,cpd02835[c0] + cpd02930[c0] <=> cpd00014[c0] + cpd00067[c0] + cpd03002[c0],,-1000.0,1000.0,
rxn03181,Tetraacyldisaccharide 4'-kinase,cpd00002[c0] + cpd03002[c0] <=> cpd00008[c0] + cpd00067[c0] + cpd02993[c0],,-1000.0,1000.0,
rxn03182,3-deoxy-D-manno-octulosonic-acid transferase,cpd02546[c0] + cpd02993[c0] --> cpd00046[c0] + cpd00067[c0] + cpd03585[c0],,0.0,1000.0,
rxn03439,3-deoxy-D-manno-octulosonic-acid transferase,cpd02546[c0] + cpd03585[c0] --> cpd00046[c0] + cpd00067[c0] + cpd03586[c0],,0.0,1000.0,
rxnVLCFA52,VLFCA transferase,cpd03586[c0] + cpdVLCFA[c0] --> cpd11493[c0] + cpdLipidA[c0],,0.0,1000.0,
rxnLPS1,Glucose transferase to KDO2-lipid A,cpd00026[c0] + cpdLipidA[c0] --> cpd00014[c0] + cpd00067[c0] + cpdLipAg[c0],,0.0,1000.0,
SOURCE_cpdLPS3,Source of cpdLPS3,cpdLPS3[c0] <=> ,,-1000.0,1000.0,
rxnLPS2,Addition of the rest of the core oligosaccharide to lipid A,2.36 cpd00026[c0] + 0.38 cpd00043[c0] + 0.53 cpd00083[c0] + 1.08 cpd00144[c0] + 0.05 cpd00163[c0] + 2.12 cpd00472[c0] + 0.12 cpd02546[c0] + 0.36 cpdLPS3[c0] + cpdLipAg[c0] --> 0.36 cpd00001[c0] + 5.99 cpd00014[c0] + 0.53 cpd00031[c0] + 0.12 cpd00046[c0] + 6.64 cpd00067[c0] + cpdLipAco[c0],,0.0,1000.0,
rxnLPS3,Addition of the O-antigen to LPS,3.0 cpd00163[c0] + 3.0 cpd00472[c0] + 3.0 cpd02113[c0] + cpdLipAco[c0] --> 6.0 cpd00014[c0] + 9.0 cpd00067[c0] + 3.0 cpd00297[c0] + cpdLPS[c0],,0.0,1000.0,
rxn01119,UDP-galactose:undecaprenyl-phosphate galactose phosphotransferase,cpd00043[c0] + cpd00286[c0] <=> cpd00091[c0] + cpd02745[c0],,-1000.0,1000.0,
rxnEPSS1,EPSI Glucosyltransferase 1,cpd00026[c0] + cpd02745[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdEPSi2[c0],,-1000.0,1000.0,
rxnEPSS2,EPSI Glucosyltransferase 2,cpd00026[c0] + cpdEPSi2[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdEPSi3[c0],,-1000.0,1000.0,
rxnEPSS3,EPS1 Acetyltransferase,cpd00022[c0] + cpdEPSi3[c0] <=> cpd00010[c0] + cpdEPSi4[c0],,-1000.0,1000.0,
rxnEPSS4,EPSI Glucosyltransferase 3,cpd00026[c0] + cpdEPSi4[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdEPSi5[c0],,-1000.0,1000.0,
rxnEPSS5,EPSI Glucosyltransferase 4,cpd00026[c0] + cpdEPSi5[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdEPSi6[c0],,-1000.0,1000.0,
rxnEPSS6,EPSI Glucosyltransferase 5,cpd00026[c0] + cpdEPSi6[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdEPSi7[c0],,-1000.0,1000.0,
rxnEPSS7,EPSI Glucosyltransferase 6,cpd00026[c0] + cpdEPSi7[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdEPSi8[c0],,-1000.0,1000.0,
rxnEPSS8,EPS1 Succinyltransferase 1,cpd00078[c0] + cpdEPSi8[c0] <=> cpd00010[c0] + cpdEPSi9[c0],,-1000.0,1000.0,
rxnEPSS9,EPSI Glucosyltransferase 7,cpd00026[c0] + cpdEPSi9[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdEPSi10[c0],,-1000.0,1000.0,
rxnEPSS10,EPS1 Pyruvyltransferase,cpd00001[c0] + cpd00061[c0] + cpdEPSi10[c0] <=> cpd00009[c0] + cpd00067[c0] + cpdEPSi11[c0],,-1000.0,1000.0,
rxnEPSSlmw,LMW Succinoglycan biosynthesis,cpdEPSLn1[c0] + cpdEPSi11[c0] --> cpd02229[c0] + cpdEPSLn[c0],,0.0,1000.0,
rxnEPSShmw,HMW Succinoglycan biosynthesis,cpdEPSHn1[c0] + cpdEPSi11[c0] --> cpd02229[c0] + cpdEPSHn[c0],,0.0,1000.0,
rxnEPSSlmw2,HMW Succinoglycan cleavage,cpdEPSHn[c0] + cpdEPSLn1[c0] --> cpdEPSHn1[c0] + cpdEPSLn[c0],,0.0,1000.0,
rxn00704,Glucose-1-phosphate phosphomutase,cpd00089[c0] <=> cpd00079[c0],,-1000.0,1000.0,
rxn00213,UTP--glucose-1-phosphate uridylyltransferase,cpd00062[c0] + cpd00067[c0] + cpd00089[c0] <=> cpd00012[c0] + cpd00026[c0],,-1000.0,1000.0,
rxn00214,UDP-glucose 4-epimerase,cpd00026[c0] <=> cpd00043[c0],,-1000.0,1000.0,
rxn00211,UDP-glucose 6-dehydrogenase,cpd00001[c0] + 2.0 cpd00003[c0] + cpd00026[c0] <=> 2.0 cpd00004[c0] + 3.0 cpd00067[c0] + cpd00144[c0],,-1000.0,1000.0,
rxn01008,UDP-glucuronate 4-epimerase,cpd00144[c0] <=> cpd00472[c0],,-1000.0,1000.0,
rxn01007,UDP-xylose synthase,cpd00067[c0] + cpd00144[c0] <=> cpd00011[c0] + cpd00163[c0],,-1000.0,1000.0,
rxn01117,Arabinose-5-phosphate isomerase,cpd00817[c0] <=> cpd00171[c0],,-1000.0,1000.0,
rxn02331,2-dehydro-3-deoxyphosphooctonate aldolase,cpd00001[c0] + cpd00061[c0] + cpd00817[c0] --> cpd00009[c0] + cpd02730[c0],,0.0,1000.0,
rxn02404,3-deoxy-manno-octulosonate-8-phosphatase,cpd00001[c0] + cpd02730[c0] --> cpd00009[c0] + cpd00875[c0],,0.0,1000.0,
rxn02405,3-deoxy-manno-octulosonate cytidylyltransferase,cpd00052[c0] + cpd00875[c0] --> cpd00012[c0] + cpd02546[c0],,0.0,1000.0,
rxn01675,Glucose-1-phosphate thymidylyltransferase,cpd00067[c0] + cpd00089[c0] + cpd00357[c0] <=> cpd00012[c0] + cpd00626[c0],,-1000.0,1000.0,
rxn01997,dTDP-glucose 4 6-dehydratase,cpd00626[c0] --> cpd00001[c0] + cpd00521[c0],,0.0,1000.0,
rxn02000,dTDP-4-dehydrorhamnose 3 5-epimerase,cpd00521[c0] <=> cpd00522[c0],,-1000.0,1000.0,
rxn02003,dTDP-4-dehydrorhamnose reductase,cpd00006[c0] + cpd02113[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd00522[c0],,-1000.0,1000.0,
rxn01329,Phosphomannomutase,cpd00235[c0] <=> cpd00485[c0],,-1000.0,1000.0,
rxn00640,Mannose-1-phosphate guanylyltransferase,cpd00031[c0] + cpd00067[c0] + cpd00485[c0] <=> cpd00009[c0] + cpd00083[c0],,-1000.0,1000.0,
rxn00695,Glucose-1-phosphate adenylyltransferase,cpd00002[c0] + cpd00067[c0] + cpd00089[c0] <=> cpd00012[c0] + cpd00387[c0],,-1000.0,1000.0,
rxn08615,Glycogen synthase,cpd00387[c0] + cpd15302[c0] <=> cpd00008[c0] + cpd00067[c0] + cpd00155[c0],,-1000.0,1000.0,
rxn00178,Acetyl-CoA acetyltransferase,2.0 cpd00022[c0] <=> cpd00010[c0] + cpd00279[c0],,-1000.0,1000.0,
rxn01453,Acetoacetyl-CoA reductase,cpd00006[c0] + cpd02234[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd00279[c0],,-1000.0,1000.0,
rxn11920,Poly-beta-hydroxybutyrate (PHB) synthesis,cpd02234[c0] --> cpd00010[c0] + cpd12836[c0],,0.0,1000.0,
rxnPHBDP,Poly-beta-hydroxybutyrate (PHB) depolymerase,cpd00001[c0] + cpd12836[c0] --> cpd00067[c0] + cpd00797[c0],,0.0,1000.0,
rxn00992_c0,(R)-3-Hydroxybutanoate dehydrogenase,cpd00003[c0] + cpd00797[c0] <=> cpd00004[c0] + cpd00067[c0] + cpd00142[c0],,-1000.0,1000.0,
rxn00988_c0,Acetoacetate:CoA ligase,cpd00002[c0] + cpd00010[c0] + cpd00142[c0] --> cpd00012[c0] + cpd00018[c0] + cpd00279[c0],,0.0,1000.0,
rxn00711,UMP pyrophosphate phosphoribosyltransferase,cpd00012[c0] + cpd00091[c0] <=> cpd00092[c0] + cpd00103[c0],,-1000.0,1000.0,
rxn00720,5 6-Dihydrouracil oxidoreductase,cpd00006[c0] + cpd00337[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd00092[c0],,-1000.0,1000.0,
rxn01626,5 6-Dihydrouracil amidohydrolase,cpd00001[c0] + cpd00337[c0] --> cpd00067[c0] + cpd01720[c0],,0.0,1000.0,
rxn00654,3-ureidopropanoate amidohydrolase,cpd00001[c0] + 2.0 cpd00067[c0] + cpd01720[c0] --> cpd00011[c0] + cpd00013[c0] + cpd00085[c0],,0.0,1000.0,
rxn00346,L-Aspartate 1-carboxy-lyase,cpd00041[c0] + cpd00067[c0] --> cpd00011[c0] + cpd00085[c0],,0.0,1000.0,
rxn00912,3-methyl-2-oxobutanoate hydroxymethyltransferase,cpd00001[c0] + cpd00123[c0] + cpd00125[c0] <=> cpd00087[c0] + cpd00712[c0],,-1000.0,1000.0,
rxn01790,2-ketopantoic acid reductase,cpd00006[c0] + cpd00408[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd00712[c0],,-1000.0,1000.0,
rxn01791,Pantoate--beta-alanine ligase,cpd00002[c0] + cpd00085[c0] + cpd00408[c0] --> cpd00012[c0] + cpd00018[c0] + cpd00067[c0] + cpd00644[c0],,0.0,1000.0,
rxn12510,Type I pantothenate kinase,cpd00002[c0] + cpd00644[c0] <=> cpd00008[c0] + cpd00067[c0] + cpd02201[c0],,-1000.0,1000.0,
rxn09177,Phosphopantothenate---cysteine ligase,cpd00052[c0] + cpd00084[c0] + cpd02201[c0] --> cpd00012[c0] + cpd00046[c0] + cpd00067[c0] + cpd02666[c0],,0.0,1000.0,
rxn02341,Phosphopantothenoylcysteine decarboxylase,cpd00067[c0] + cpd02666[c0] --> cpd00011[c0] + cpd00834[c0],,0.0,1000.0,
rxn02175,Pantetheine-phosphate adenylyltransferase,cpd00002[c0] + cpd00067[c0] + cpd00834[c0] <=> cpd00012[c0] + cpd00655[c0],,-1000.0,1000.0,
rxn00100,Dephospho-CoA kinase,cpd00002[c0] + cpd00655[c0] --> cpd00008[c0] + cpd00010[c0] + cpd00067[c0],,0.0,1000.0,
rxn00338,L-aspartate oxidase,cpd00007[c0] + cpd00041[c0] --> cpd00025[c0] + cpd03470[c0],,0.0,1000.0,
rxn02988,Quinolinate synthase,cpd00095[c0] + cpd03470[c0] --> 2.0 cpd00001[c0] + cpd00009[c0] + cpd00067[c0] + cpd02333[c0],,0.0,1000.0,
rxn02402,Nicotinate-nucleotide pyrophosphorylase,2.0 cpd00067[c0] + cpd00103[c0] + cpd02333[c0] --> cpd00011[c0] + cpd00012[c0] + cpd00873[c0],,0.0,1000.0,
rxn02155,Nicotinate-nucleotide adenylyltransferase,cpd00002[c0] + cpd00067[c0] + cpd00873[c0] <=> cpd00012[c0] + cpd00638[c0],,-1000.0,1000.0,
rxn00138,NAD+ synthase,cpd00002[c0] + cpd00013[c0] + cpd00638[c0] --> cpd00003[c0] + cpd00012[c0] + cpd00018[c0] + cpd00067[c0],,0.0,1000.0,
rxn00077,NAD+ kinase,cpd00002[c0] + cpd00003[c0] <=> cpd00006[c0] + cpd00008[c0] + cpd00067[c0],,-1000.0,1000.0,
rxn01257b,4-amino-4-deoxychorismate synthase,cpd00013[c0] + cpd00216[c0] <=> cpd00001[c0] + cpd08210[c0],,-1000.0,1000.0,
rxn03841,4-amino-4-deoxychorismate lyase,cpd08210[c0] --> cpd00020[c0] + cpd00067[c0] + cpd00443[c0],,0.0,1000.0,
rxn00302,GTP cyclohydrolase - 1,cpd00001[c0] + cpd00038[c0] --> cpd03518[c0],,0.0,1000.0,
rxn03419,GTP cyclohydrolase - 2,cpd00001[c0] + cpd03518[c0] <=> cpd00047[c0] + cpd00067[c0] + cpd03519[c0],,-1000.0,1000.0,
rxn03421,GTP cyclohydrolase - 3,cpd03519[c0] <=> cpd03666[c0],,-1000.0,1000.0,
rxn03174,GTP cyclohydrolase - 3,cpd03666[c0] --> cpd00001[c0] + cpd02978[c0],,0.0,1000.0,
rxn03167,2-Amino-4-hydroxy-6-erythro-1 2 3-trihydroxypropyl,3.0 cpd00001[c0] + cpd02978[c0] --> 3.0 cpd00009[c0] + 2.0 cpd00067[c0] + cpd02961[c0],,0.0,1000.0,
rxn02504,Dihydroneopterin aldolase,cpd02961[c0] <=> cpd00229[c0] + cpd00954[c0],,-1000.0,1000.0,
rxn02503,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,cpd00002[c0] + cpd00954[c0] <=> cpd00018[c0] + cpd00067[c0] + cpd02920[c0],,-1000.0,1000.0,
rxn02201,Dihydropteroate synthase,cpd00443[c0] + cpd02920[c0] --> cpd00012[c0] + cpd00683[c0],,0.0,1000.0,
rxn01603,Dihydrofolate synthase,cpd00002[c0] + cpd00023[c0] + cpd00683[c0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd00330[c0],,0.0,1000.0,
rxn00686,Dihydrofolate reductase,cpd00006[c0] + cpd00087[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd00330[c0],,-1000.0,1000.0,
rxn01602,Dihydrofolate reductase,cpd00006[c0] + cpd00330[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd00393[c0],,-1000.0,1000.0,
rxn00690,Formate tetrahydrofolate ligase,cpd00002[c0] + cpd00047[c0] + cpd00087[c0] <=> cpd00008[c0] + cpd00009[c0] + cpd00201[c0],,-1000.0,1000.0,
rxn00907,5 10-methylenetetrahydrofolate oxidoreductase,cpd00006[c0] + cpd00125[c0] <=> cpd00005[c0] + cpd00347[c0],,-1000.0,1000.0,
rxn01211,5 10-Methenyltetrahydrofolate-5 hydrolasede,cpd00001[c0] + cpd00347[c0] <=> cpd00067[c0] + cpd00201[c0],,-1000.0,1000.0,
rxn00910,5-methyltetrahydrofolate oxidoreductase,cpd00006[c0] + cpd00345[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd00125[c0],,-1000.0,1000.0,
rxn00979,Glycolaldehyde oxidoreductase,cpd00001[c0] + cpd00003[c0] + cpd00229[c0] --> cpd00004[c0] + 2.0 cpd00067[c0] + cpd00139[c0],,0.0,1000.0,
rxn08657,Glycolate oxidase,cpd00003[c0] + cpd00139[c0] <=> cpd00004[c0] + cpd00040[c0] + cpd00067[c0],,-1000.0,1000.0,
rxn09997,Phosphomethylpyrimidine synthase,cpd00001[c0] + cpd02140[c0] <=> 0.5 cpd00007[c0] + cpd00009[c0] + cpd00067[c0] + cpd00229[c0] + cpd00939[c0],,-1000.0,1000.0,
rxn02484,Hydroxymethylpyrimidine kinase,cpd00002[c0] + cpd00939[c0] <=> cpd00008[c0] + cpd00067[c0] + cpd02775[c0],,-1000.0,1000.0,
rxn03108,Phoshomethylpyrimidine kinase,cpd00002[c0] + cpd02775[c0] <=> cpd00008[c0] + cpd02894[c0],,-1000.0,1000.0,
rxn07295,Glycine oxidase,cpd00007[c0] + cpd00033[c0] --> cpd00025[c0] + cpd14545[c0],,0.0,1000.0,
rxnTHIZsyn,Thiazole synthase,cpd00002[c0] + cpd00084[c0] + cpd08289[c0] + cpd14545[c0] --> cpd00001[c0] + cpd00007[c0] + cpd00012[c0] + cpd00018[c0] + cpd00035[c0] + cpd00067[c0] + cpd00204[c0] + cpd02654[c0],,0.0,1000.0,
rxn02305,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate 4-methyl-4-aminopyridine-5-methyltransferase,cpd00067[c0] + cpd02654[c0] + cpd02894[c0] <=> cpd00012[c0] + cpd00793[c0],,-1000.0,1000.0,
rxn00438,Thiamine-phosphate kinase,cpd00002[c0] + cpd00793[c0] --> cpd00008[c0] + cpd00056[c0],,0.0,1000.0,
rxn00300,GTP cyclohydrolase II,3.0 cpd00001[c0] + cpd00038[c0] --> cpd00012[c0] + cpd00047[c0] + 2.0 cpd00067[c0] + cpd00957[c0],,0.0,1000.0,
rxn02475,Diaminohydroxyphosphoribosylaminopyrimidine deaminase,cpd00001[c0] + cpd00067[c0] + cpd00957[c0] --> cpd00013[c0] + cpd00931[c0],,0.0,1000.0,
rxn02474,5-amino-6-(5-phosphoribosylamino)uracil reductase,cpd00006[c0] + cpd02720[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd00931[c0],,-1000.0,1000.0,
rxn05039,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase,cpd00001[c0] + cpd02720[c0] --> cpd00009[c0] + cpd02882[c0],,0.0,1000.0,
rxn05040,"3,4-dihydroxy-2-butanone-4-phosphate synthase",cpd00171[c0] --> cpd00047[c0] + cpd00067[c0] + cpd11225[c0],,0.0,1000.0,
rxn03080,"6,7-dimethyl-8-ribityllumazine synthase",cpd02882[c0] + cpd11225[c0] <=> 2.0 cpd00001[c0] + cpd00009[c0] + cpd00067[c0] + cpd02656[c0],,-1000.0,1000.0,
rxn00048,Riboflavin synthase,cpd00067[c0] + 2.0 cpd02656[c0] --> cpd00220[c0] + cpd02882[c0],,0.0,1000.0,
rxn00392,Riboflavin kinase,cpd00002[c0] + cpd00220[c0] <=> cpd00008[c0] + cpd00050[c0] + cpd00067[c0],,-1000.0,1000.0,
rxn00122,FMN adenylyltransferase,cpd00002[c0] + cpd00050[c0] + cpd00067[c0] --> cpd00012[c0] + cpd00015[c0],,0.0,1000.0,
rxn00599,5-aminolevulinate synthase,cpd00033[c0] + cpd00067[c0] + cpd00078[c0] --> cpd00010[c0] + cpd00011[c0] + cpd00338[c0],,0.0,1000.0,
rxn00029,Delta-aminolevulinic acid dehydratase,2.0 cpd00338[c0] --> 2.0 cpd00001[c0] + cpd00067[c0] + cpd00689[c0],,0.0,1000.0,
rxn00060,Porphobilinogen deaminase,cpd00001[c0] + 4.0 cpd00689[c0] --> 4.0 cpd00013[c0] + cpd00755[c0],,0.0,1000.0,
rxn02264,Uroporphyrinogen-III synthase,cpd00755[c0] <=> cpd00001[c0] + cpd00774[c0],,-1000.0,1000.0,
rxn02288,Uroporphyrinogen III decarboxylase,4.0 cpd00067[c0] + cpd00774[c0] <=> 4.0 cpd00011[c0] + cpd02083[c0],,-1000.0,1000.0,
rxn02303,Coproporphyrinogen III oxidase,cpd00007[c0] + 2.0 cpd00067[c0] + cpd02083[c0] <=> 2.0 cpd00001[c0] + 2.0 cpd00011[c0] + cpd00791[c0],,-1000.0,1000.0,
rxn02304,Protoporphyrinogen-IX:oxygen oxidoreductase,3.0 cpd00007[c0] + 2.0 cpd00791[c0] --> 6.0 cpd00001[c0] + 2.0 cpd01476[c0],,0.0,1000.0,
rxn00224,Protoporphyrin ferrochelatase,cpd01476[c0] + cpd10515[c0] <=> cpd00028[c0] + 2.0 cpd00067[c0],,-1000.0,1000.0,
rxn08707,Protoheme IX farnesyltransferase,cpd00001[c0] + cpd00028[c0] + cpd00350[c0] <=> cpd00012[c0] + cpd11313[c0],,-1000.0,1000.0,
rxn12825,Heme A synthase,cpd00001[c0] + cpd00003[c0] + cpd11313[c0] --> cpd00004[c0] + cpd00067[c0] + cpd11312[c0],,0.0,1000.0,
rxn01609,Threonine phosphate synthase,cpd00002[c0] + cpd00161[c0] <=> cpd00008[c0] + cpd00067[c0] + cpd08928[c0],,-1000.0,1000.0,
rxn04385,Threonine-phosphate decarboxylase,cpd00067[c0] + cpd08928[c0] --> cpd00011[c0] + cpd02547[c0],,0.0,1000.0,
rxn03975,NADPH-dependent FMN reductase,cpd00005[c0] + cpd00050[c0] + 2.0 cpd00067[c0] --> cpd00006[c0] + cpd01270[c0],,0.0,1000.0,
rxnBluB,"5,6-dimethylbenzimidazole synthase",cpd00004[c0] + cpd00007[c0] + cpd01270[c0] --> cpd00001[c0] + cpd00003[c0] + cpd00236[c0] + cpd00605[c0] + cpd01997[c0],,0.0,1000.0,
SINK_cpd00605,SINK for cpd00605 c0,cpd00605[c0] --> ,,0.0,1000.0,
rxn02897,Nicotinate-nucleotide---dimethylbenzimidazole phosphoribosyltransferase,cpd00873[c0] + cpd01997[c0] <=> cpd00067[c0] + cpd00218[c0] + cpd02904[c0],,-1000.0,1000.0,
rxn01265,Nicotinate phosphoribosyltransferase,cpd00012[c0] + cpd00873[c0] <=> cpd00067[c0] + cpd00103[c0] + cpd00218[c0],,-1000.0,1000.0,
rxn03150,Alpha-ribazole phosphatase,cpd00001[c0] + cpd02904[c0] --> cpd00009[c0] + cpd03423[c0],,0.0,1000.0,
rxn02287,Uroporphyrin-III C-methyltransferase,2.0 cpd00017[c0] + cpd00774[c0] <=> 2.0 cpd00019[c0] + cpd00067[c0] + cpd01620[c0],,-1000.0,1000.0,
rxn02775,Precorrin-2 C(20)-methyltransferase,cpd00017[c0] + cpd01620[c0] <=> cpd00019[c0] + cpd00067[c0] + cpd03420[c0],,-1000.0,1000.0,
rxn11545,Precorrin-3B synthase,0.5 cpd00007[c0] + cpd03420[c0] <=> cpd03833[c0],,-1000.0,1000.0,
rxn03513,Precorrin-3B C(17)-methyltransferase,cpd00017[c0] + cpd03833[c0] <=> cpd00019[c0] + 2.0 cpd00067[c0] + cpd03834[c0],,-1000.0,1000.0,
rxn03514,Precorrin-4 C(11)-methyltransferase,cpd00017[c0] + cpd03834[c0] <=> cpd00019[c0] + cpd00067[c0] + cpd03839[c0],,-1000.0,1000.0,
rxn03534,Precorrin 6A synthase,cpd00001[c0] + cpd00017[c0] + cpd03839[c0] <=> cpd00019[c0] + cpd00029[c0] + 2.0 cpd00067[c0] + cpd03761[c0],,-1000.0,1000.0,
rxn03492,Precorrin-6A reductase,cpd00006[c0] + cpd03760[c0] <=> cpd00005[c0] + 3.0 cpd00067[c0] + cpd03761[c0],,-1000.0,1000.0,
rxn03491,"Precorrin-6Y C5,15-methyltransferase",2.0 cpd00017[c0] + cpd03760[c0] <=> cpd00011[c0] + 2.0 cpd00019[c0] + 3.0 cpd00067[c0] + cpd03835[c0],,-1000.0,1000.0,
rxn03512,Precorrin-8X methylmutase,2.0 cpd00067[c0] + cpd03835[c0] <=> cpd03832[c0],,-1000.0,1000.0,
rxn11544,"Hydrogenobyrinic acid a,c-diamide synthase",cpd00001[c0] + 2.0 cpd00002[c0] + 2.0 cpd00053[c0] + cpd03832[c0] <=> 2.0 cpd00008[c0] + cpd00012[c0] + 2.0 cpd00023[c0] + cpd00067[c0] + cpd03913[c0],,-1000.0,1000.0,
rxn10476,"Hydrogenobyrinic acid a,c-diamide cobaltochelatase",cpd00001[c0] + cpd00002[c0] + cpd00149[c0] + cpd03913[c0] <=> cpd00008[c0] + cpd00009[c0] + 4.0 cpd00067[c0] + cpd03914[c0],,-1000.0,1000.0,
rxn11650,"Cob(II)yrinic acid a,c-diamide reductase",cpd01270[c0] + 2.0 cpd03914[c0] <=> cpd00050[c0] + 3.0 cpd00067[c0] + 2.0 cpd03915[c0],,-1000.0,1000.0,
rxn03535,"Cob(I)yrinic acid a,c-diamide adenosyltransferase",cpd00002[c0] + cpd03915[c0] <=> cpd00421[c0] + cpd03916[c0],,-1000.0,1000.0,
rxn03540,Adenosylcobyric acid synthase,4.0 cpd00001[c0] + 4.0 cpd00002[c0] + 4.0 cpd00053[c0] + cpd03916[c0] <=> 4.0 cpd00008[c0] + 4.0 cpd00009[c0] + 4.0 cpd00023[c0] + 4.0 cpd00067[c0] + cpd03917[c0],,-1000.0,1000.0,
rxn04384,Adenosylcobinamide-phosphate synthase,cpd00002[c0] + cpd02547[c0] + cpd03917[c0] <=> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd03919[c0],,-1000.0,1000.0,
rxn03537,Adenosylcobinamide-phosphate guanylyltransferase,cpd00038[c0] + cpd00067[c0] + cpd03919[c0] <=> cpd00012[c0] + cpd03920[c0],,-1000.0,1000.0,
rxn03538,Cobalamin synthase,cpd00067[c0] + cpd03423[c0] + cpd03920[c0] <=> cpd00126[c0] + cpd00166[c0],,-1000.0,1000.0,
rxn03909,1-deoxy-D-xylulose-5-phosphate synthase,cpd00020[c0] + cpd00067[c0] + cpd00102[c0] --> cpd00011[c0] + cpd08289[c0],,0.0,1000.0,
rxn03958,1-deoxy-D-xylulose 5-phosphate reductoisomerase,cpd00006[c0] + cpd08286[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd08289[c0],,-1000.0,1000.0,
rxn03907,MEP cytidylyltransferase,cpd00052[c0] + cpd00067[c0] + cpd08286[c0] <=> cpd00012[c0] + cpd08287[c0],,-1000.0,1000.0,
rxn03908,CDP-ME kinase,cpd00002[c0] + cpd08287[c0] <=> cpd00008[c0] + cpd00067[c0] + cpd08288[c0],,-1000.0,1000.0,
rxn03910,MECDP-synthase,cpd08288[c0] <=> cpd00046[c0] + cpd08301[c0],,-1000.0,1000.0,
rxn05293,MECDPDH c0,cpd00004[c0] + cpd08301[c0] --> cpd00001[c0] + cpd00003[c0] + cpd08615[c0],,0.0,1000.0,
rxn08352,1-hydroxy-2-methyl-2-E-butenyl-4-diphosphate reductase,cpd00004[c0] + cpd00067[c0] + cpd08615[c0] --> cpd00001[c0] + cpd00003[c0] + cpd00202[c0],,0.0,1000.0,
rxn04113,Isopentenyl diphosphate oxidoreductase,cpd00005[c0] + cpd00067[c0] + cpd08615[c0] --> cpd00001[c0] + cpd00006[c0] + cpd00113[c0],,0.0,1000.0,
rxn01213,Dimethylallyl diphosphate isopentenyl diphosphate c0,cpd00113[c0] + cpd00202[c0] --> cpd00012[c0] + cpd00283[c0],,0.0,1000.0,
rxn01466,Geranyl diphosphate isopentenyl diphosphate geranyltrans transferase c0,cpd00113[c0] + cpd00283[c0] --> cpd00012[c0] + cpd00350[c0],,0.0,1000.0,
rxnUB1,Octaprenyl-diphosphate synthase,5.0 cpd00113[c0] + cpd00350[c0] <=> 5.0 cpd00012[c0] + cpd02557[c0],,-1000.0,1000.0,
rxn00966,Chorismate lyase,cpd00216[c0] --> cpd00020[c0] + cpd00136[c0],,0.0,1000.0,
rxn03893,4-hydroxybenzoate polyprenyltransferase,cpd00136[c0] + cpd02557[c0] --> cpd00012[c0] + cpd03443[c0],,0.0,1000.0,
rxn03393,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,cpd00067[c0] + cpd03443[c0] --> cpd00011[c0] + cpd03444[c0],,0.0,1000.0,
